"GENDER","CATEGORY","College Code","College Name","Branch","Place","Last Rank (2022)"
"MALE","OC","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","CIVIL ENGINEERING","RAJAHMUNDRY","81264"
"MALE","OC","ACES","ADITYA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","PEDDAPURAM","81311"
"MALE","OC","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","CIVIL ENGINEERING","BHIMAVARAM","84304"
"MALE","OC","NRNG","NARAYANA ENGINEERING COLLEGE","CIVIL ENGINEERING","GUDUR","85983"
"MALE","OC","RVJC","R V R AND J C COLLEGE OF ENGINEERING","CIVIL ENGINEERING","GUNTUR","88720"
"MALE","OC","ANSN","ST. ANNS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","CHIRALA","90305"
"MALE","OC","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","MADANAPALLE","90768"
"MALE","OC","VHNI","SREE VAHINI INSTT OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","TIRUVURU","92547"
"MALE","OC","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","VADLAMUDI","95590"
"MALE","OC","GITS","GONNA INST OF INFO TECHNOLOGY SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","97069"
"MALE","OC","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","CIVIL ENGINEERING","PINAGADI","100543"
"MALE","OC","LENO","LENORA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","RAMPACHODAV ARAM","102805"
"MALE","OC","SRKR","S R K R ENGINEERING COLLEGE","CIVIL ENGINEERING","BHIMAVARAM","108029"
"MALE","OC","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","ONGOLE","108291"
"MALE","OC","PITT","PRIYADARSHINI INST. OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","TENALI","109269"
"MALE","OC","CRRE","SIR C R R COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","110892"
"MALE","OC","MICT","DVR AND DR.HS MIC COLLEGE OF TECHNOLOGY","CIVIL ENGINEERING","KANCHIKACHER LA","111693"
"MALE","OC","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","CIVIL ENGINEERING","TEKKALI","112851"
"MALE","OC","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","113050"
"MALE","OC","VSVT","SRI VASAVI ENGINEERING COLLEGE","CIVIL ENGINEERING","TADEPALLIGUD EM","117319"
"MALE","OC","GPRE","G P R ENGINEERING. COLLEGE","CIVIL ENGINEERING","KURNOOL","117725"
"MALE","OC","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","CHEYYERU","117994"
"MALE","OC","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","CIVIL ENGINEERING","GUDLAVALLERU","119761"
"MALE","OC","NRIA","NRI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","AGIRIPALLY","120589"
"MALE","OC","BABA","BABA INST OF TECH AND SCIENCES","CIVIL ENGINEERING","VISAKHAPATNA M","121345"
"MALE","OC","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","CIVIL ENGINEERING","VIJAYAWADA","121506"
"MALE","OC","NSPE","NARSARAOPETA ENGINEERING COLLEGE","CIVIL ENGINEERING","NARSARAOPET","122006"
"MALE","OC","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","KAKINADA","122402"
"MALE","OC","SAVE","SANKETHIKA VIDYA PARISHAD ENGINEERING COLLEGE","CIVIL ENGINEERING","VISAKHAPATNA M","123577"
"MALE","OC","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","123772"
"MALE","OC","VEMU","VEMU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","CHITTOOR","124241"
"MALE","OC","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","127818"
"MALE","OC","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","CIVIL ENGINEERING","PUTAPARTHI","129585"
"MALE","OC","BVTS","BONAM VENKATA CHALAMAIAH INST. OF TECH AND SCI.","CIVIL ENGINEERING","AMALAPURAM","129624"
"MALE","OC","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","CIVIL ENGINEERING","VIDYANAGAR","130266"
"MALE","OC","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","RAJAMPETA","130931"
"MALE","OC","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","131002"
"MALE","OC","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","TIRUPATHI","131615"
"MALE","OC","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PEDDAPURAM","135022"
"MALE","OC","PKSK","PRAKASAM ENGINEERING COLLEGE","CIVIL ENGINEERING","KANDKUR","135173"
"MALE","OC","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","CIVIL ENGINEERING","GUNTUR","137249"
"MALE","OC","KHIT","KALLAM HARANADH REDDY INST OF TECH","CIVIL ENGINEERING","GUNTUR","141128"
"MALE","OC","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","CIVIL ENGINEERING","MYLAVARAM","142571"
"MALE","OC","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","CIVIL ENGINEERING","TADEPALLIGUD EM","142631"
"MALE","OC","ACEE","ADARSH COLLEGE OF ENGINEERING","CIVIL ENGINEERING","GOLLAPROLU","143031"
"MALE","OC","ALTS","ANANTHA LAKSHMI INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ANANTAPURAM U","143302"
"MALE","OC","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","CIVIL ENGINEERING","VIZIANAGARAM","143940"
"MALE","OC","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","NARSAPURAM","144054"
"MALE","OC","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","CIVIL ENGINEERING","ONGOLE","145544"
"MALE","OC","RCEE","RAMACHANDRA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","ELURU","145606"
"MALE","OC","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","CIVIL ENGINEERING","ODALAREVU","146025"
"MALE","OC","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","PUTTUR","146239"
"MALE","OC","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","CIVIL ENGINEERING","PUTTUR","147744"
"MALE","OC","KSRM","K S R M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","KADAPA","148280"
"MALE","OC","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","149597"
"MALE","OC","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","CIVIL ENGINEERING","TIRUPATHI","150158"
"MALE","OC","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","CIVIL ENGINEERING","ONGOLE","152156"
"MALE","OC","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","153821"
"MALE","OC","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","KANIGIRI","154276"
"MALE","OC","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","PARITALA","155244"
"MALE","OC","PRAG","PRAGATI ENGINEERING COLLEGE","CIVIL ENGINEERING","PEDDAPURAM","155945"
"MALE","OC","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","ADONI","157510"
"MALE","OC","VITK","P B R VISVODAYA INSTITUTE OF TECHNOLOGY AND SCI.","CIVIL ENGINEERING","KAVALI","157945"
"MALE","OC","MIET","MANDAVA INSTITUTE OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","JAGGAIAHPETA","160137"
"MALE","OC","BECB","BAPATLA ENGINEERING COLLEGE","CIVIL ENGINEERING","BAPATLA","161120"
"MALE","OC","DIET","DADI INSTT. OF ENGINEERING AND TECHNOLOGY","CIVIL ENGINEERING","ANAKAPALLE","161884"
"MALE","OC","SVUCSS","S V U COLLEGE OF ENGG. -SELF SUPPORTING-TIRUPATHI","CIVIL ENGINEERING","TIRUPATHI","163991"
"MALE","OC","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","CIVIL ENGINEERING","VISAKHAPATNA M","165582"
"MALE","OC","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","MARKAPUR","167128"
"MALE","OC","PRIK","PRIYADARSHINI COLL OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","167604"
"MALE","OC","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","NELLORE","169025"
"MALE","OC","RSRN","RAMIREDDY SUBBA RAMIREDDY ENGG COLLEGE","CIVIL ENGINEERING","NELLORE","169131"
"MALE","OC","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","GUDUR","169131"
"MALE","OC","BRNK","BRINDAVAN INST OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","KURNOOL","169131"
"MALE","OC","KVSR","DR.K.V.SUBBA REDDY INST. OF TECHNOLOGY","CIVIL ENGINEERING","KURNOOL","169131"
"MALE","OC","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","KURNOOL","169131"
"MALE","OC","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","CIVIL ENGINEERING","NANDYAL","169131"
"MALE","OC","RUCESF","RAYALASEEMA UNIVERSITY COLLEGE OF ENGG-SELF FINANCE","CIVIL ENGINEERING","KURNOOL","169131"
"MALE","OC","GKCS","GOKULA KRISHNA COLLEGE OF ENGINEERING","CIVIL ENGINEERING","SULLURPET","169131"
"MALE","OC","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","CHITTOOR","169131"
"MALE","OC","CBIT","CHAITANYA BHARATHI INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","PALLAVOLU","169131"
"MALE","OC","CHDL","CHADALAWADA RAMANAMMA ENGG. COLLEGE","CIVIL ENGINEERING","TIRUPATHI","169131"
"MALE","OC","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","CIVIL ENGINEERING","ANANTAPURAM U","169131"
"MALE","OC","TECH","TADIPATRI ENGG COLLEGE","CIVIL ENGINEERING","TADIPATRI","169131"
"MALE","OC","SSCC","SRINIVASA INSTITUTE OF TECHNOLOGY AND MANG STUDIES","CIVIL ENGINEERING","CHITTOOR","169131"
"MALE","OC","SKUASF","SRI KRISHNADEVARAYA UNIV.COLL.OF ENG.- SELF FINANCE","CIVIL ENGINEERING","ANANTAPURAM U","169131"
"MALE","OC","GATE","GATES INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","GOOTY","169131"
"MALE","OC","HITE","HELAPURI INST OF TECH AND SCIENCE","CIVIL ENGINEERING","ELURU","169131"
"MALE","OC","SSCE","SRI SIVANI COLLEGE OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"MALE","OC","VETS","SR VENKATESWARA COLL OF ENGINEERING","CIVIL ENGINEERING","SRIKAKULAM","169131"
"MALE","OC","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","CIVIL ENGINEERING","BHEEMUNIPAT NAM","169131"
"MALE","OC","IITM","INDIRA INST OF TECHNOLOGY SCI","CIVIL ENGINEERING","MARKAPUR","169131"
"MALE","OC","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","OC","DLBC","DR L BULLAYYA COLL EGE OF ENGINEERING","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","OC","CEVP","CHAITANYA ENGINEERING COLLEGE","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","OC","STMV","SANKETHIKA INST OF TECHNOLOGY MANAGEMENT","CIVIL ENGINEERING","VISAKHAPATNA M","169131"
"MALE","OC","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","CIVIL ENGINEERING","BHOGAPURAM","169131"
"MALE","OC","CITY","CHALAPATHI INST OF TECHNOLOGY","CIVIL ENGINEERING","GUNTUR","169131"
"MALE","OC","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","CIVIL ENGINEERING","RAJAHMUNDRY","169131"
"MALE","OC","RKCE","R.K.COLLEGE OF ENGINEERING","CIVIL ENGINEERING","IBRAHIMPATNA M","169131"
"MALE","OC","SRKI","S R K INST. OF TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"MALE","OC","VSMR","V.S.M COLLEGE OF ENGINEERING","CIVIL ENGINEERING","RAMACHANDRA PURAM","169131"
"MALE","OC","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"MALE","OC","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","CIVIL ENGINEERING","PARITALA","169131"
"MALE","OC","DHAN","DHANEKULA INST OF ENGG TECHNOLOGY","CIVIL ENGINEERING","VIJAYAWADA","169131"
"MALE","OC","JNTK","JNTUK COLLEGE OF ENGG. KAKINADA","MECHANICAL ENGINEERING","KAKINADA","12686"
"MALE","OC","AUCE","A U COLLEGE OF ENGG. VISAKHAPATNAM","MECHANICAL ENGINEERING","VISAKHAPATNA M","16706"
"MALE","OC","SRMUPU","S R M UNIVERSITY AP","MECHANICAL ENGINEERING","AMARAVATHI","21529"
"MALE","OC","PKSK","PRAKASAM ENGINEERING COLLEGE","MECHANICAL ENGINEERING","KANDKUR","22060"
"MALE","OC","JNTV","JNTUK COLLEGE OF ENGINEERING VIZIANAGARAM","MECHANICAL ENGINEERING","VIZIANAGARAM","29120"
"MALE","OC","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","39185"
"MALE","OC","NEWS","NEWTONS INST OF SCI AND TECH","MECHANICAL ENGINEERING","MACHERLA","41589"
"MALE","OC","VITAPU","VIT-AP UNIVERSITY","MECHANICAL ENGINEERING","AMARAVATHI","46322"
"MALE","OC","VITB","VISHNU GRP OF INSTNS - VISHNU INST OF TECHNOLOGY","MECHANICAL ENGINEERING","BHIMAVARAM","50341"
"MALE","OC","JNTA","JNTUA COLLEGE OF ENGG. ANANTAPURAMU","MECHANICAL ENGINEERING","ANANTAPURAM U","51131"
"MALE","OC","GVPE","GAYATHRI VIDYA PARISHAD COLL. OF ENGINEERING","MECHANICAL ENGINEERING","VISAKHAPATNA M","58960"
"MALE","OC","MVRG","M V G R COLLEGE OF ENGINEERNG","MECHANICAL ENGINEERING","VIZIANAGARAM","59204"
"MALE","OC","GMRI","G M R INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","RAJAM","64679"
"MALE","OC","JNTC","JNTUA COLLEGE OF ENGINEERING. KALIKIRI","MECHANICAL ENGINEERING","KALIKIRI","65482"
"MALE","OC","GPRE","G P R ENGINEERING. COLLEGE","MECHANICAL ENGINEERING","KURNOOL","68999"
"MALE","OC","PACE","PACE INSTITUTE OF TECHNOLOGY AND SCIENCES","MECHANICAL ENGINEERING","ONGOLE","69049"
"MALE","OC","GVPT","G V P COLLEGE FOR DEGREE AND PG COURSES","MECHANICAL ENGINEERING","VISAKHAPATNA M","69310"
"MALE","OC","CENUPU","CENTURION UNIVERSITY OF TECHNOLOGY & MANAGEMENT","MECHANICAL ENGINEERING","TEKKALI","70151"
"MALE","OC","ANCUSF","ANU COLLEGE OF ENGG TECHNOLOGY-SELF FINANCE","MECHANICAL ENGINEERING","GUNTUR","70753"
"MALE","OC","DSIT","D.B.S.INST OF TECHNOLOGY","MECHANICAL ENGINEERING","KAVALI","71860"
"MALE","OC","SGIT","DR SAMUEL GEORGE INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","MARKAPUR","72942"
"MALE","OC","NSPE","NARSARAOPETA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","NARSARAOPET","74862"
"MALE","OC","VRSE","V R SIDDHARTHA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","VIJAYAWADA","77113"
"MALE","OC","RITV","RAGHU INST. OF TECHNOLOGY","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","77406"
"MALE","OC","SEAT","SIDDARTHA EDNL ACADEMY GRP OF INSTNS","MECHANICAL ENGINEERING","TIRUPATHI","78230"
"MALE","OC","MBUTPU1","MOHAN BABU UNIVERSITY","MECHANICAL ENGINEERING","RANGAMPETA","81330"
"MALE","OC","SSSE","SANSKRITHI SCHOOL OF ENGINEERING","MECHANICAL ENGINEERING","PUTAPARTHI","83253"
"MALE","OC","SVUC","S V U COLLEGE OF ENGG. TIRUPATHI","MECHANICAL ENGINEERING","TIRUPATHI","83941"
"MALE","OC","ANIL","ANIL NEERUKONDA INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","85645"
"MALE","OC","MBUTPU1","MOHAN BABU UNIVERSITY","MECHANICAL ENGINEERING","RANGAMPETA","86222"
"MALE","OC","SRKR","S R K R ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHIMAVARAM","86476"
"MALE","OC","PCEK","G.PULLAIAH COLL. OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","KURNOOL","86845"
"MALE","OC","HITE","HELAPURI INST OF TECH AND SCIENCE","MECHANICAL ENGINEERING","ELURU","87899"
"MALE","OC","RKCE","R.K.COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","IBRAHIMPATNA M","87972"
"MALE","OC","NSRT","NADIMPALLI SATYANARAYANA RAJU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","88884"
"MALE","OC","BECB","BAPATLA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BAPATLA","89600"
"MALE","OC","MITS","MADANAPALLY INSTITUTE OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","MADANAPALLE","89615"
"MALE","OC","ADIT","ADITYA INSTITUTE OF TECHNOLOGY AND MGMT","MECHANICAL ENGINEERING","TEKKALI","90418"
"MALE","OC","SGVP","SATYA INST OF TECHNOLOGY AND MGMT","MECHANICAL ENGINEERING","VIZIANAGARAM","100444"
"MALE","OC","ADTP","ADITYA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PEDDAPURAM","100950"
"MALE","OC","QISE","QIS COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","ONGOLE","103811"
"MALE","OC","NARN","NARAYANA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","NELLORE","106714"
"MALE","OC","VIVP","VIGNANS INSTITUTE OF INFORMATION TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","107872"
"MALE","OC","RAGU","RAGHU ENGINEERING COLLEGE","MECHANICAL ENGINEERING","BHEEMUNIPAT NAM","110058"
"MALE","OC","KHIT","KALLAM HARANADH REDDY INST OF TECH","MECHANICAL ENGINEERING","GUNTUR","110267"
"MALE","OC","VEMU","VEMU INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","CHITTOOR","111667"
"MALE","OC","LIET","LENDI INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VIZIANAGARAM","112938"
"MALE","OC","SANK","AUDHISANKARA COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","GUDUR","113652"
"MALE","OC","CRRE","SIR C R R COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","ELURU","115641"
"MALE","OC","VVIT","VASIREDDY VENKATADRI INST. OF TECHNOLOGY","MECHANICAL ENGINEERING","GUNTUR","116720"
"MALE","OC","SVIT","SRI VENKATESWARA INST OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","118343"
"MALE","OC","DNRE","DNR COLLEGE OF ENGG AND TECH","MECHANICAL ENGINEERING","BHIMAVARAM","119201"
"MALE","OC","PREC","DR PAUL RAJS ENGINEERING COLLEGE","MECHANICAL ENGINEERING","YETAPAKA","120063"
"MALE","OC","VLIT","VIGNANS LARA INST. OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","VADLAMUDI","122905"
"MALE","OC","GTNN","GEETHANJALI INST OF SCIENCE AND TECHNOLOGY","MECHANICAL ENGINEERING","NELLORE","123663"
"MALE","OC","VSPT","VISAKHA INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VISAKHAPATNA M","124940"
"MALE","OC","BABA","BABA INST OF TECH AND SCIENCES","MECHANICAL ENGINEERING","VISAKHAPATNA M","127499"
"MALE","OC","PRAG","PRAGATI ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PEDDAPURAM","129338"
"MALE","OC","PPSV","PRASAD V POTLURI SIDDHARTHA INSTT OF TECHNOLOGY","MECHANICAL ENGINEERING","VIJAYAWADA","130348"
"MALE","OC","WISE","WEST GODAVARI INSTT OF SCIENCE AND ENGINEERING","MECHANICAL ENGINEERING","NALLAJERLA","130500"
"MALE","OC","MRCL","MIRACLE EDNL SOC GROUP OF INSTNS","MECHANICAL ENGINEERING","BHOGAPURAM","132208"
"MALE","OC","RVJC","R V R AND J C COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","GUNTUR","132406"
"MALE","OC","LBCE","LAKIREDDY BALIREDDY COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","MYLAVARAM","132931"
"MALE","OC","URCE","USHA RAMA COLL OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","TELAPROLU","133104"
"MALE","OC","YGVU","YGVU YSR ENGINEERING COLLEGE","MECHANICAL ENGINEERING","PRODDATUR","138172"
"MALE","OC","ALIT","ANDHRA LOYOLA INSTT OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","VIJAYAWADA","140347"
"MALE","OC","KTSP","KAKINADA INSTITUTE OF TECHNOLOGY AND SCIENCE","MECHANICAL ENGINEERING","DIVILI","142170"
"MALE","OC","CHKN","CHAITANYA INST. OF SCI. AND TECHNOLOGY","MECHANICAL ENGINEERING","KAKINADA","142904"
"MALE","OC","SDTN","SIDDHARTH INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","PUTTUR","143061"
"MALE","OC","ACET","ADITYA COLLEGE OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","PEDDAPURAM","143235"
"MALE","OC","ABRK","ABR COLLEGE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","KANIGIRI","143410"
"MALE","OC","NBKR","NBKR INSTITUTE OF SCI. AND TECHNOLOGY","MECHANICAL ENGINEERING","VIDYANAGAR","143847"
"MALE","OC","GDLV","SESHADRI RAO GUDLAVALLERU ENGINEERING COLLEGE","MECHANICAL ENGINEERING","GUDLAVALLERU","145606"
"MALE","OC","SASI","SASI INSTITUTE OF TECHNOLOGY AND ENGINEERING","MECHANICAL ENGINEERING","TADEPALLIGUD EM","147000"
"MALE","OC","NRNG","NARAYANA ENGINEERING COLLEGE","MECHANICAL ENGINEERING","GUDUR","147166"
"MALE","OC","ASTC","AVANTHIS ST THERESSA INSTITUTE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","CHEEPURUPALLI","147427"
"MALE","OC","AITT","ANNAMACHARYA INST OF TECHNOLOGYAND SCIENCES","MECHANICAL ENGINEERING","TIRUPATHI","148308"
"MALE","OC","BRAUSF","COLLEGE OF ENGINEERING BR AMBEDKAR UNIV SELF FINANCE","MECHANICAL ENGINEERING","SRIKAKULAM","150273"
"MALE","OC","GIER","GODAVARI INSTITUTE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","RAJAHMUNDRY","150350"
"MALE","OC","VSVT","SRI VASAVI ENGINEERING COLLEGE","MECHANICAL ENGINEERING","TADEPALLIGUD EM","151625"
"MALE","OC","IDEL","IDEAL INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","KAKINADA","151937"
"MALE","OC","PVKK","P.V.K.K. INSTITUTE OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","153605"
"MALE","OC","BEMA","BHEEMA INST OF TECHNOLOGY AND SCI","MECHANICAL ENGINEERING","ADONI","155749"
"MALE","OC","SRIN","SRINIVASA INST OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","CHEYYERU","156632"
"MALE","OC","SWRN","SWARNANDHRA COLL. OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","NARSAPURAM","158000"
"MALE","OC","SVPP","SRI VENKATESA PERUMAL COLLEGE OF ENGG. AND TECH","MECHANICAL ENGINEERING","PUTTUR","158764"
"MALE","OC","ANURSF","ADI KAVI NANNAYA UNIVERSITY COLLEGE OF ENGG.-SELF FINANCE","MECHANICAL ENGINEERING","RAJAHMUNDRY","159272"
"MALE","OC","RGIT","RAJIV GANDHI MEMORIAL COLLEGE OF ENGG. AND TECH.","MECHANICAL ENGINEERING","NANDYAL","159370"
"MALE","OC","RPRA","RISE KRISHNA SAI PRAKASAM GROUP OF INSTITUTIONS","MECHANICAL ENGINEERING","ONGOLE","160098"
"MALE","OC","ASIP","AMRITA SAI INST. OF SCIENCE AND TECHNOLOGY","MECHANICAL ENGINEERING","PARITALA","160469"
"MALE","OC","BVCE","B V CHALAMAIAH ENGINEERING COLLEGE","MECHANICAL ENGINEERING","ODALAREVU","161218"
"MALE","OC","AVEV","AVANTHI INST. OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","BHOGAPURAM","163084"
"MALE","OC","ELRU","ELURU COLLEGE OF ENGG AND TECHNOLOGY","MECHANICAL ENGINEERING","ELURU","165301"
"MALE","OC","SVCE","SRI VENKATESWARA COLL OF ENGINEERING","MECHANICAL ENGINEERING","TIRUPATHI","165515"
"MALE","OC","SVCT","SRI VENKATESWARA COLLEGE OF ENGG. AND TECHNOLOGY","MECHANICAL ENGINEERING","CHITTOOR","166478"
"MALE","OC","SVCN","SREE VENKATESWARA COLL OF ENGG","MECHANICAL ENGINEERING","NELLORE","166503"
"MALE","OC","AITS","ANNAMACHARYA INST OF TECHNOLOGY AND SCIENCES","MECHANICAL ENGINEERING","RAJAMPETA","167051"
"MALE","OC","LENO","LENORA COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","RAMPACHODAV ARAM","167340"
"MALE","OC","MVRS","M.V.R.COLL OF ENGINEERING AND TECHNOLOGY","MECHANICAL ENGINEERING","PARITALA","167340"
"MALE","OC","WSTM","WELLFARE INST OF SCIENCE TECH AND MGMT","MECHANICAL ENGINEERING","PINAGADI","167435"
"MALE","OC","SRIT","SRINIVASA RAMANUJAN INST OF TECHNOLOGY","MECHANICAL ENGINEERING","ANANTAPURAM U","168099"
"MALE","OC","KSRM","K S R M COLLEGE OF ENGINEERING","MECHANICAL ENGINEERING","KADAPA","168755"
